row_index,actual_treatment,actual_visit,actual_conversion,uplift_two_model,uplift_class_transform,uplift_causal_forest,baseline_predicted_prob,uplift_class_transform_corrected
10708,1,1,0,0.0513539141814753,-0.2233916865336321,0.015853000926496,0.4327541074315282,-0.208050802053953
10709,1,1,0,-0.0790127174313124,-0.1601325506719114,-0.0119160459244219,0.645037338905815,-0.16236402714391152
10710,0,0,0,-0.0981658850780846,-0.2510472584427227,0.008420423335674,0.324867654302814,-0.37135875448546685
10711,0,0,0,-0.1663616948976735,-0.1972329873049512,-0.0838044327068755,0.5263474882493074,-0.17418317684497386
10712,1,0,0,0.2816034153735486,-0.3358322413289752,0.1172791542216656,0.1176097583056539,-0.38450951243669784
10713,0,0,0,0.0099593190185328,-0.28683001092186,0.0809803609747475,0.4891653762086453,-0.23861015942717967
10714,0,0,0,-0.0361664444860656,-0.1918995608148829,0.0160398429517672,0.4042586375787268,-0.29520585214581985
10715,1,1,0,-0.0724540647707534,-0.1302009148520948,0.051315887744174,0.5368465422576962,-0.1521121141645948
10716,1,0,0,0.060313602537847,-0.3547982560862053,0.030361787901441,0.3427475715123787,-0.36576901090326597
10717,1,0,0,0.0609548967464838,-0.269977376314545,0.0189850220829901,0.3795395476487113,-0.20774738062982367
10718,1,0,0,-0.1956914855401656,-0.2409235706972454,-0.0449759101857411,0.3124696316399221,-0.21164699516567764
10719,0,0,0,0.0136043855980909,0.0637152573370112,0.1903401582932385,0.656167555062541,-0.070601390642411
10720,1,0,0,-0.1501124769421533,-0.2299095127546573,-0.0421200576743126,0.6216265950239004,-0.18722806038472528
10721,1,0,0,-0.0121190785307736,-0.3840086312068119,0.0219797526209217,0.3685729516829193,-0.2706711414095184
10722,1,0,0,0.1171419034922373,-0.0713786693455571,0.0853164717924677,0.6081470056497149,-0.03831456985812176
10723,0,0,0,0.1232625994349588,-0.3069019272238024,0.0972980161027492,0.5705678366290629,-0.17944825475843695
10724,1,0,0,0.1701440106133002,-0.2180706982511451,0.0215716231201048,0.1564504899888223,-0.2095398699560762
10725,1,1,0,0.0355572455766334,-0.0434693431093539,0.0964761637258711,0.6909327441875335,-0.02137139061796045
10726,0,0,0,-0.0423047863734853,-0.2794360000605633,0.030405066322248,0.3663245458838092,-0.25459112630781144
10727,1,1,0,0.385238566814002,-0.1298012906163672,0.1236135654772492,0.4533764353069215,-0.1870703212090178
10728,1,0,0,0.251439513836001,-0.0898840606736091,0.0922162591483985,0.3535107285397646,-0.010006902369262827
10729,1,0,0,0.0323785205492784,-0.1283136339305786,0.1420820714345531,0.5380269508833033,-0.14238386869832653
10730,0,0,0,0.0777126329693759,-0.184517978351932,0.1487496644594657,0.4385875724100222,-0.15956414558921428
10731,1,0,0,-0.1675419332195499,-0.3223986993217412,-0.0108852177590025,0.3285780238122691,-0.3500244274996217
10732,1,0,0,0.0168580183509339,-0.3269731696552514,0.096811294339821,0.3716506762201206,-0.25916550586918363
10733,1,0,0,0.2230248688125513,-0.1162676053429383,0.0476900176214141,0.5556120509253916,-0.12129874315269329
10734,1,0,0,-0.2036080479445575,-0.2199068708850567,0.0193016069714318,0.3989352708434751,-0.23028678482196907
10735,0,0,0,0.1386922376941026,-0.1370465463659234,0.1697043749136977,0.5839370427269409,-0.1504123994235198
10736,0,0,0,0.0570199053906407,-0.0352604956351472,0.1676161029458468,0.5722265271795085,-0.18891183707197867
10737,1,0,0,-0.0046850527622029,-0.1684732143202708,-0.004187138339375,0.4445863043617512,-0.10806998485299901
10738,1,0,0,0.5897881950067425,0.0948987751511822,0.2298038798680884,0.6440249240059993,0.017680459645082358
10739,1,0,0,-0.094962031793027,-0.2245995057247654,0.0568103609913531,0.6636384205870302,-0.24186738026961718
10740,0,0,0,0.3142315867385283,-0.2476485311185384,0.1232430037091592,0.4467897625048462,-0.22037610674456432
10741,1,0,0,0.2656901179666608,-0.2690023454290303,0.0598733853600101,0.2435535129941314,-0.25486865721692675
10742,1,1,0,-0.0419663021598767,-0.0840053461370634,0.1387930211672664,0.6763336336000503,-0.09527549820188908
10743,1,0,0,0.09177244831041,-0.3498317993231598,0.0744754725410603,0.4805998437713933,-0.3950820501714115
10744,1,0,0,-0.067985826889696,-0.1888017184297492,0.0596942752908954,0.5340097473469982,-0.23445382759558286
10745,1,0,0,0.1579233337132058,0.1929998745566943,0.1966356842916256,0.771338935197762,0.13781593347665688
10746,1,0,0,-0.0849626135414637,-0.2349190288417453,0.0557618203543436,0.1887021019913559,-0.2449880114501527
10747,1,1,0,-0.170202022826203,-0.2004726756143782,0.0044976476497354,0.6123988145671302,-0.17435249913235962
10748,1,0,0,0.3921907172994901,0.1202587214397492,0.1250211151117783,0.4622737740741292,0.05591093530099367
10749,1,0,0,-0.1073530208552265,-0.1775827333230517,0.0630704879426977,0.4307532034886713,-0.23461828975731336
10750,1,0,0,-0.1059632080094176,-0.2439141637468527,0.0559634296793259,0.5675785064861475,-0.2026231825096294
10751,1,0,0,0.0696663744751848,-0.3213828471099554,0.0196742230261031,0.1693319581659429,-0.35480941232773444
10752,1,1,0,0.1529405816944136,-0.1795639837658245,0.0790150767857305,0.4532432134862699,-0.1536976313813293
10753,1,0,0,0.1031257412006728,-0.0607573695239254,0.1150933134940671,0.4993346223371834,-0.11398484180380242
10754,1,0,0,-0.0460921101136931,-0.234656042120946,0.0338913795622642,0.3423362665407454,-0.24172238460105067
10755,0,0,0,0.1141523788586238,-0.2921469607566404,0.0375738835459769,0.1387152651944691,-0.26964712923486556
10756,0,0,0,0.0423027249348337,-0.2011169730703292,0.0714914367901495,0.2849315648251662,-0.2683365912788306
10757,0,0,0,-0.1751919157074394,-0.4020762230651065,-0.0697276176466111,0.4414266850066909,-0.3992880353714017
10758,1,0,0,0.0377007959470351,-0.1193349286940576,0.1354977216567189,0.5480732078330935,-0.10904094101003758
10759,0,0,0,0.2224412372892397,0.0738245974456692,0.1419576518969357,0.6493638663055765,0.04700692853629307
10760,1,0,0,0.6187761753010649,0.0143717917821915,0.1818724597280975,0.5082767738150756,0.0357455297644802
10761,1,0,0,0.2616483518355991,-0.2063773492718894,0.1009793300530198,0.6192957701497405,-0.1362542995949375
10762,1,0,0,0.1164618438940035,-0.251202740083176,0.0152111362193724,0.2031118177067166,-0.24445634028756147
10763,1,0,0,0.1574167113192273,0.0718952514608628,0.1456942288533903,0.6505394423467596,-0.02220111966601712
10764,1,1,0,0.0563291118821233,-0.1253209388160423,0.0506469130360692,0.5518091070963832,-0.15944962144289399
10765,1,1,0,-0.1657427467338171,-0.0996487698093844,-0.0156987885898392,0.5320706789927032,-0.14611103940981762
10766,1,0,0,0.1273331334470999,-0.3181782189471179,-0.0143439435201957,0.2998862592012417,-0.32660063513519033
10767,1,0,0,-0.1035996205164213,-0.1178532572748367,-0.0249019782443564,0.5745805110198009,-0.15806960287664518
10768,1,0,0,0.0598263089884541,-0.1425838629776643,0.073334318278935,0.5644510856928111,-0.09360296919254951
10769,0,0,0,0.3958318235361389,-0.2433168869809419,0.1204068005861255,0.4452683288675151,-0.24743115609804744
10770,0,0,0,0.3363876699246159,0.010571662610743,0.196154326999487,0.555687284172348,-0.011889689390896963
10771,0,0,0,-0.0427817041095076,-0.1900263147171962,0.0950557880361801,0.5176803251012226,-0.1478574767480514
10772,1,0,0,-0.07836858868007,-0.222764913968148,-0.0009942465594978,0.5631160450138132,-0.17053261098373806
10773,1,1,1,-0.0437767654797889,-0.2144136381933722,-0.0624088753112989,0.5519034541976249,-0.2690766682765182
10774,0,0,0,-0.0824755476132597,-0.3391914814830731,-0.0459617476396238,0.5994755696193662,-0.29088510314182736
10775,1,1,0,0.0312861530318827,-0.0772436127770906,0.1090200129519618,0.5119975640707404,-0.08548922695280581
10776,1,0,0,0.2032038446653628,-0.1725899820521378,0.1554046579602557,0.3942897883850431,-0.13523140319317717
10777,1,0,0,-0.0129153392294942,-0.2842777100020064,0.0169188119835292,0.3498763352791859,-0.2649832978850396
10778,1,1,0,-0.0969636715168529,0.0836161369628902,0.0921390091725233,0.6918042787509062,-0.07647164757484415
10779,1,0,0,0.207790792093189,-0.0382132982725211,0.0845987332515585,0.3657575835254537,-0.12462214707680719
10780,1,0,0,-0.0274532136304924,0.0202067786700195,0.1270085132209378,0.4667870588078373,-0.016504659746167105
10781,1,0,0,0.1138275483950796,-0.1163243082470671,0.047627798122001,0.53009865127253,-0.20559959189381338
10782,0,0,0,0.1282532990397056,0.0454733705285272,0.1595136197007849,0.7015366165687263,0.025948467245125117
10783,1,0,0,-0.0567916034219351,-0.5174364842288405,0.0439630260911617,0.2542774788814554,-0.4995127901899664
10784,0,0,0,0.1290032382722238,-0.1592990490765345,0.1001896940083625,0.5526434011094871,-0.1458955718055165
10785,1,1,0,0.105330110423147,-0.1843337802771437,0.1139329680368012,0.4847470637570267,-0.1716462390379414
10786,1,0,0,0.255067284547287,-0.1729336528057617,0.1628020840296584,0.421869481858717,-0.16403839475692483
10787,1,0,0,-0.2649465502397217,-0.2965344638564924,-0.0282111657012135,0.5190511120190546,-0.12376095419183264
10788,1,0,0,0.2437143326892225,-0.2040203329194658,0.0700320830246556,0.3055953243670479,-0.1751483094801225
10789,1,0,0,0.2395362790810592,0.0042020739772983,0.1761135784113763,0.7451201393506135,0.023128194856434137
10790,0,0,0,0.0247212151835268,-0.1234201614913237,0.0385609285033917,0.5408755861120813,-0.12047874477843501
10791,1,0,0,0.0915567514591887,-0.1796324673855864,0.1158460730443091,0.5047241095737076,-0.16577547842845186
10792,0,0,0,0.1165573257828928,-0.1824259670309833,0.0950294836764422,0.5423450394325195,-0.14825849056003426
10793,0,0,0,0.2411152512376595,-0.2792377254571322,0.0065791200617486,0.1997784805482076,-0.290356372930899
10794,1,0,0,-0.0152611366601065,-0.3104724563395253,0.0381075165173307,0.4950908705390855,-0.2121699142888247
10795,0,0,0,-0.0088610682496782,-0.2277158942675461,-0.0339173497846702,0.2321622944489525,-0.22294058250127347
10796,1,0,0,0.4479502720355582,-0.1465472200321441,0.1373889834720016,0.6547618880403364,-0.1061729560552348
10797,1,0,0,0.2381703512202642,0.069861678905279,0.1920503518798644,0.547634047125478,0.06412798692313526
10798,1,0,0,0.015915647567706,-0.2439354873186359,0.013160478496774,0.3257060115160034,-0.2035971534084311
10799,0,0,0,0.2665556897584133,-0.0871036711398629,0.0991446013139581,0.6213801607621182,-0.08155972192117
10800,1,0,0,0.166795981041933,-0.1607938909754369,0.1133589533797,0.5422017020688283,-0.19139526834260678
10801,1,1,0,0.1948051933194639,-0.1423890812295144,0.07780552938717,0.4923818859102754,-0.10390309987964885
10802,1,0,0,0.1623659998069388,-0.2464365858198069,0.0688313208688297,0.4133687051214092,-0.2718818644496861
10803,1,1,0,0.2911121771918606,-0.2912743468987401,0.0839715778811193,0.3659199160064325,-0.20324894504754354
10804,1,0,0,0.1153039241595793,0.001436577633838,0.1048978191601594,0.6060427786711352,-0.1039669275893732
10805,1,0,0,-0.3674779325677567,-0.2906957640161653,0.0526171837118158,0.3762594986471379,-0.13439741075020095
10806,0,0,0,0.1859589408600701,-0.2595891498694082,0.0993989493927133,0.5532817264155464,-0.06379630635790379
10807,1,0,0,0.0839137776015331,-0.2172912650769058,0.078834170335756,0.2309215902497359,-0.2263711999982132
10808,0,1,1,0.1499973288844509,-0.1227016567365222,0.0695065917788499,0.3364403643241022,-0.19798299173884615
10809,1,0,0,-0.124393384376016,-0.3439021607111173,0.0688031535580454,0.2784860638455358,-0.3623578204548016
10810,0,0,0,-0.0208126618606896,-0.2362426983230943,0.0677092432869488,0.4701470056944407,-0.1891584367621162
10811,0,0,0,-0.1055157697852632,-0.2433262368941586,0.0360727895746542,0.4251934273800364,-0.21827148132829266
10812,0,0,0,0.1505320274688358,-0.1551232143307965,0.0405787360121478,0.0824262901261274,-0.23699323624783064
10813,1,0,0,-0.0632858842353487,-0.1837465543451555,0.0645442861462965,0.4996186142668116,-0.19232309989016472
10814,1,0,0,0.0568880332061909,-0.034432875078165,0.1487749883529752,0.6711976643419318,-0.09660258284819578
10815,0,0,0,-0.0837176212149455,-0.0623360529412461,0.0110186766503651,0.7024124430538065,-0.1256092379303
10816,1,0,0,0.1698899019175374,-0.2142240662257877,0.0313914251878827,0.1521190994092479,-0.19993288109848006
10817,0,0,0,-0.3732612289502595,-0.2432657880556828,-0.0757426331028927,0.5272496784402415,-0.3236181448535853
10818,0,0,0,0.0292550905629028,-0.2548090505073077,0.1096161845434487,0.4156672505239236,-0.23407946606618457
10819,1,0,0,0.1016700990083544,-0.1322188401462257,0.0551509406101003,0.5090675615265526,-0.08293382409162398
10820,1,0,0,-0.0251778924551346,-0.1858556502497372,0.1162928154802012,0.5282803765660774,-0.1896396275611918
10821,1,0,0,0.0065609516099602,-0.3371784641630942,0.0553839952892334,0.2927326350013536,-0.3191241087779093
10822,1,0,0,-0.227098451628386,-0.2668960169550998,-0.0077317470919333,0.5701946487818649,-0.3389017559321563
10823,1,0,0,0.1638785315492128,-0.2181041058156434,0.0527048885895009,0.1251665006655117,-0.1510410259897279
10824,0,0,0,0.2700085686578629,-0.2233717392684406,0.1186027789585772,0.4680364758816305,-0.19366321795817487
10825,1,0,0,0.1828066967052929,-0.2096437416576233,0.1354851556030849,0.4240439654831201,-0.21066477112663295
10826,1,0,0,-0.1291084251902414,-0.2242953153737555,0.0283344277228624,0.5076145198186234,-0.2117078231663636
10827,0,0,0,0.2064326560411348,-0.0218045373766574,0.1669699665452791,0.4388168583722012,-0.07977245492879537
10828,1,0,0,0.3967956119016645,-0.1399273671801929,0.1252201307006162,0.4339285817020906,-0.19935777828376378
10829,1,0,0,0.0290788306733744,-0.2427019819707391,0.0100934876738233,0.3695407421595281,-0.2193170627817509
10830,0,0,0,0.2023303205085773,-0.2039122549269476,0.1087716946570508,0.3707116996299711,-0.1995658187849969
10831,1,0,0,-0.2517388567610085,-0.3630084171010654,0.0363049793343172,0.2633429941226133,-0.4104978660740687
10832,1,0,0,0.1505851397753275,-0.1794321395765356,0.1058865627214041,0.5548814959589687,-0.17189652036415937
10833,0,0,0,-0.0522080671991751,-0.1315861600376172,-0.0116343845009458,0.4897687498536512,-0.16063710651700158
10834,0,0,0,0.2027334709769106,-0.2122398480029457,0.1111106813178357,0.603097547130298,-0.12090549532992079
10835,1,0,0,-0.2534551551452033,-0.2166646575962995,-0.0419071380503419,0.3842979573286755,-0.19505880410515963
10836,1,1,0,0.3185406739343922,0.0279994284574003,0.0616061282469769,0.4067910157457026,-0.02529811674638527
10837,0,0,0,0.1828066967052929,-0.2096437416576233,0.1354851556030849,0.4240439654831201,-0.21066477112663295
10838,1,1,0,0.3594093061401359,-0.1490291096354945,0.1124619235111101,0.4418136399436333,-0.3973883677271438
10839,0,0,0,0.173125543710244,-0.015437721507355,0.1529689718986333,0.6745265795585146,-0.02301696057951297
10840,1,0,0,0.0985364370306229,-0.2464908179759559,0.0276974358705896,0.4885576740191239,-0.3108262263673828
10841,1,0,0,0.3303562486506777,0.017663594613706,0.1827114051030636,0.5277608828878027,-0.12702520049956723
10842,1,0,0,-0.0677868545243798,-0.2736521798430059,0.0160905742220023,0.4721284456936062,-0.22465900379511305
10843,1,0,0,0.2070714106265164,-0.0025711391965055,0.1291862996054349,0.6849480097692923,-0.08911905648807672
10844,1,0,0,0.3136647440375197,-0.2157672431368018,0.0873810489061217,0.3339894245916097,-0.24409222606908587
10845,1,0,0,-0.209616356189813,-0.3354982212260448,-0.0136482963017963,0.4425869653505365,-0.37873726572049404
10846,1,0,0,0.3136396241394055,-0.0628152225234963,0.0432669364038255,0.2051497036773545,-0.15974521395038044
10847,1,1,0,-0.0004631636872571,-0.1735703197535925,0.0078499103143046,0.6511451012461247,-0.1921195917743953
10848,1,0,0,0.0563291118821233,-0.1253209388160423,0.0506469130360692,0.5518091070963832,-0.15944962144289399
10849,0,0,0,0.2382403670292117,-0.2041731853775653,0.1178468248455465,0.4445976570306006,-0.1323521410700853
10850,1,0,0,0.3883375508872907,-0.0384080837759129,0.1507291744184183,0.5678247911724899,-0.1648358106595823
10851,1,1,0,0.3285498251139799,0.0559581708385785,0.155966844717948,0.5126886476619276,0.03822499424182135
10852,1,0,0,0.0771354152417851,-0.2373278882095788,0.0021915209422644,0.1154251294909799,-0.28511217690691837
10853,1,0,0,0.1213090986383823,-0.0108119324637404,0.1398390445631611,0.4876755511620497,-0.002723416643095611
10854,0,0,0,0.1595069472651492,-0.2026104861499066,0.0381366653011086,0.2594472796186333,-0.19520045622537363
10855,1,1,0,-0.2126119770094626,0.0953392491520377,0.1326967633852139,0.5379087201327212,0.06513629738171778
10856,0,0,0,0.3002315840142471,-0.0560566899221118,0.0632089764414096,0.6118264578712715,-0.1346939773588749
10857,1,0,0,0.2307503828611633,-0.1613470015088088,0.0993730891675897,0.465038047205208,-0.21175130827054023
10858,1,0,0,0.0208767731512279,-0.2320325932543268,0.0166554903462736,0.4403312531699643,-0.24287517336560882
10859,0,0,0,0.1860897837003901,-0.1132121266238194,0.1009632043955613,0.5596488148642158,-0.0969007659488017
10860,1,0,0,0.1362036795132983,-0.1823642629277841,0.0468983392804803,0.4637508091306298,-0.2007863899953698
10861,0,0,0,0.4417564597615243,-0.1595166029753696,0.201259265237774,0.5811858356206003,-0.13358898208348946
10862,0,0,0,0.2741740376953209,-0.1417823802143122,0.1327944003678381,0.4886598390138227,-0.1096777364624798
10863,1,0,0,-0.0464319518534677,-0.1718153768513473,0.0888310064613582,0.5377850575721917,-0.2264008618262061
10864,0,0,0,-0.0147001851654813,-0.200463692722927,0.0740537146305135,0.4751526574767413,-0.13491410241468316
10865,1,1,0,0.1357029834167312,-0.2249958273567559,0.0256449826855604,0.3809896610213883,-0.27061143012598166
10866,0,0,0,0.1081402762427447,-0.2410751841426548,0.0934623854962259,0.1840700848607572,-0.16996847588665687
10867,0,0,0,-0.0067700641418226,-0.4142796072878493,-0.0283890874452872,0.1575556394230271,-0.5600215235798554
10868,0,0,0,-0.0303178240303676,-0.1900780259182941,0.0461622827589787,0.389440784343842,-0.20383369695704767
10869,0,0,0,0.3171411729279955,-0.069161576738411,0.1307994694791661,0.5034764570199035,-0.1504246541668688
10870,1,0,0,-0.1047328495075687,-0.3687069562717998,0.0253610738839932,0.4587191570104935,-0.26880479733441787
10871,1,0,0,0.1763309776429434,-0.1437405307848472,0.0999466184035334,0.3281725111898925,-0.1078096229284331
10872,1,0,0,0.3875543619093973,-0.1007316662471911,0.1331443523405314,0.4627315235900769,-0.043484679087153144
10873,1,0,0,-0.0948520795633308,-0.180635650672615,0.0123756920815992,0.657549579198139,-0.2699490897698552
10874,0,0,0,0.0083591773868554,-0.1664788650539225,0.0828765978750668,0.4858693047438761,-0.19180659435305458
10875,1,0,0,0.1441042293173775,0.0596559411661496,0.1242224571034381,0.7618388966459126,-0.09490162790999168
10876,1,0,0,0.1010122230794119,-0.1702954028099298,0.0246426610820775,0.4610468867242116,-0.1568953712731006
10877,1,0,0,0.0102792944806102,-0.0846328159781598,0.1436378471975053,0.7038646907001542,-0.0330846362459839
10878,1,0,0,0.1213126233783424,-0.1684006796012868,0.094286993922146,0.2923292778512514,-0.1369061994368812
10879,1,0,0,0.1346331148861991,-0.1548170608295828,0.0502955397405536,0.3622160601451491,-0.16518211513161785
10880,1,0,0,-0.1519519384563405,-0.0876299505992534,0.0703542345339921,0.5030702165503987,-0.18989801066924905
10881,1,0,0,0.2459065117171371,-0.1422348892737563,0.0898023516774698,0.3927086915805834,-0.12945613986863858
10882,1,0,0,-0.0872234912790438,-0.2743618393918771,0.1140808175890789,0.4834022256744201,-0.15907060039926557
10883,1,0,0,-0.1947446697820861,-0.1958606681277779,0.0234767743309514,0.4101301712103423,-0.20980758868579963
10884,1,0,0,0.0563760520989236,-0.3594404705648588,0.0205238996768501,0.4824657526724094,-0.2038861448093644
10885,1,0,0,0.076915155143145,-0.1805672977050764,0.0251726458852241,0.1151353661250789,-0.23873708923453718
10886,1,0,0,-0.0179262466402976,-0.254287475679549,0.0044087589822697,0.2758211633810742,-0.20478560660650058
10887,1,0,0,0.0773325996695854,-0.1118557006182393,0.0243076355809164,0.2059131517276153,-0.14871618514791884
10888,1,1,0,0.1013404791044775,-0.2113444885723323,0.04271308234916,0.4032651941906031,-0.16054367634040467
10889,0,0,0,0.14910124375821,0.3496485168328445,0.1636203692685568,0.6508218636515299,0.1103729346365212
10890,0,0,0,0.1102902511261401,-0.2332514552097763,0.0868230661482177,0.4063803054292499,-0.21726664536339502
10891,0,0,0,0.3095088337830987,-0.1589590334291877,0.155582806006122,0.533266336825191,-0.13294962307975933
10892,1,0,0,0.0253878121267951,-0.2969190703815941,0.0158248355282553,0.3918810975399508,-0.26749296336067097
10893,0,0,0,-0.0110648077663433,-0.2219558352954657,0.0746831054040198,0.4656752290211199,-0.16172133516968468
10894,0,0,0,-0.1876693080428431,-0.1706652882767514,0.0396555900997414,0.3973677291877771,-0.12758962656831174
10895,0,0,0,0.4516534166848518,-0.1557056915141396,0.1453821158538371,0.6507305740904985,-0.06324014269005873
10896,1,0,0,-0.1631999980053518,-0.2139051135729701,-0.0309576359896044,0.6000755955502455,-0.20914920824382022
10897,1,0,0,0.3113715267010869,-0.2088939437867893,0.097623162515372,0.2523885968065513,-0.2120978381255031
10898,1,0,0,0.0100645522654549,-0.1610078208721321,-0.0316516118552764,0.4428438136181762,-0.16076658190922455
10899,0,0,0,-0.1387866248548627,-0.3157142085849758,-0.0215668754447781,0.5391303537566653,-0.19904048089571613
10900,0,0,0,0.1506632559764654,-0.2038880431710429,0.110930220823445,0.3119008213978614,-0.2085723693321987
10901,1,0,0,-0.0544478942230605,-0.2706724340477372,0.0103458262578106,0.2934913326354109,-0.23662317847527126
10902,0,0,0,-0.0131735489635914,-0.282374264935583,0.0561501871483475,0.510916331458481,-0.26617022240157906
10903,1,1,0,-0.1767426174495716,-0.1922501570346798,0.0493344044313026,0.4455661084011156,-0.19050042248001064
10904,0,0,0,-0.0317024836049985,-0.1364408784848267,0.1181026874490973,0.4906838648036857,-0.20798160820882594
10905,1,0,0,-0.0679129662231403,-0.196106461986162,0.0108557381920428,0.5145721707671197,-0.19096381638724957
10906,1,0,0,-0.1349745757699593,-0.1958606681277779,-0.0089664861749665,0.4101301712103423,-0.2439248636905743
10907,1,0,0,0.1186254420174369,-0.1943249446480763,0.1023197405097438,0.4712925789341661,-0.19637475927600567
10908,1,0,0,0.2641203487758593,-0.1082968475048486,0.1339421609215552,0.5831877824805837,-0.10295872934626848
10909,1,0,0,0.1631900266546811,-0.2306908388853512,0.0718514101343638,0.5315872110366614,-0.2222262788848932
10910,1,0,0,0.2259264211982786,-0.0957197954057299,0.1568994193598555,0.4963457189006919,-0.11496044315980014
10911,1,0,0,-0.0879410637257746,-0.2273907555104605,-0.0222400338374007,0.4782514680570953,-0.14300047569296837
10912,1,0,0,-0.1156569453545377,-0.1737241676222229,0.0075890049062616,0.6192761898180694,-0.17825204872820477
10913,0,0,0,0.0378318713608296,-0.1722974116377115,0.0216048252820517,0.2542080738946344,-0.17799291908614
10914,0,0,0,-0.134288741197123,-0.1793685499627718,0.0605862643571729,0.5493968957722372,-0.12935178854361562
10915,1,0,0,-0.1234135353531439,-0.2098156131875539,-0.0021324083150803,0.7563162848116578,-0.2087206011474383
10916,1,0,0,0.067342978660172,-0.1911406650515197,0.1179152526179183,0.5019958488459557,-0.1558373819928105
10917,0,0,0,0.1748834418167911,-0.438882180667735,0.1421339101401752,0.3863199543242994,-0.2679315846347531
10918,1,0,0,0.244955260468552,-0.2210049209783082,0.0281416154144997,0.2818539055873976,-0.17417359751057293
10919,0,0,0,0.0401813865286272,-0.2741460657682386,0.0425532408147058,0.301871256038637,-0.2677077377429705
10920,1,0,0,0.229187548682104,-0.2432973408477813,0.1232692488797202,0.5021668617112189,-0.16399069421167323
10921,1,0,0,-0.1095508737188133,-0.1432525323473398,-0.0299735120267927,0.3955901269646429,-0.18273723882986137
10922,1,0,0,0.1206447662550822,-0.2672343759911948,0.0452815666113887,0.2162128283827197,-0.24817517131141753
10923,1,0,0,0.0100645522654549,-0.1610078208721321,-0.0316516118552764,0.4428438136181762,-0.16076658190922455
10924,0,0,0,0.2048918276327961,-0.1533920626762175,0.0463351294226188,0.3012021021944262,-0.21872033997269769
10925,0,0,0,0.2237679774426267,-0.1604315094917525,0.0812677406325736,0.4952446230219764,-0.11822865907362268
10926,1,0,0,0.1828066967052929,-0.2096437416576233,0.1354851556030849,0.4240439654831201,-0.21066477112663295
10927,0,0,0,0.0822570695479681,-0.0319894173006333,0.1285310008130113,0.6240030013117902,-0.0865905723940491
10928,1,0,0,0.1857132146294825,-0.2141347250644405,0.098075668433616,0.2442469494596075,-0.2588732286113019
10929,1,0,0,0.0868884964174627,-0.1925824863137643,0.0895760384194026,0.4626296974806025,-0.1815880935583153
10930,1,0,0,-0.2049403396878613,-0.2792823417711654,-0.0316320187410335,0.4207084375012922,-0.2907713426208953
10931,1,0,0,0.0322986545983665,0.0354620585786782,0.0330380215211042,0.7029453801423621,0.03189921265899831
10932,1,0,0,-0.2095664658290962,-0.4217703305672635,0.0598754560207436,0.37439356235582,-0.31821894125940364
10933,1,0,0,-0.0539217947937077,-0.4144365069898337,0.0254712989139295,0.1769864267889329,-0.3081370201335655
10934,1,0,0,0.0342579123067608,-0.14616122124036,0.0817483488039534,0.5326657915730127,-0.1313487607240531
10935,0,0,0,-0.0406452790294919,0.0428508240606764,0.0139358796365295,0.6899661592052925,0.07119184407113566
10936,1,1,0,-0.1856570736087244,-0.2285046705808138,0.021387025285293,0.4786580598229338,-0.2642447720820831
10937,1,0,0,-0.0496393217162854,-0.2547666878028602,-0.0085092647155544,0.327184733442378,-0.25711092098426347
10938,1,0,0,0.0570734057593427,-0.4349193961425188,0.0471467167484688,0.2448423893114265,-0.3072343829746209
10939,1,0,0,-0.2338078145925615,-0.3572873118144795,-0.0499002700270417,0.5148259975087462,-0.3008896491492743
10940,0,0,0,0.2393628987370035,-0.0408529336783217,0.1336741711711467,0.5518595664297747,-0.09277253072295044
10941,1,0,0,-0.0588704407567808,-0.1979170615158632,0.0273075030210599,0.3308582317235938,-0.25068913145922433
10942,1,0,0,0.0158850496075867,-0.1497051828207304,0.0163100164795528,0.6426058899418507,-0.16242369123873213
10943,1,0,0,-0.3149101809964332,-0.3891945463474102,-0.080447782244104,0.4733761805001715,-0.29067020668663723
10944,1,1,0,0.1522965698060702,-0.3755670188814133,0.0864785117839831,0.4943314099916406,-0.18661586435012578
10945,0,0,0,-0.1957723397251274,-0.147526369287714,0.0499019021836982,0.4553174844798102,-0.17932066644180344
10946,1,1,0,0.0673798615327538,-0.0719318790223266,0.0891268058024732,0.6477426404913644,-0.16092165470802844
10947,1,1,0,0.191165827293586,0.0425706037573681,0.1372746547468586,0.5208034268160462,-0.007335963175336024
10948,0,0,0,0.2507710093157828,-0.3531946023581883,0.1023941786880488,0.2018271549261426,-0.3021252679875458
10949,1,0,0,0.2801531281282324,-0.1131632329563088,0.0491450552450246,0.414775336222365,-0.16155806930569683
10950,1,1,0,0.1979078499000613,-0.2014896533844725,0.126023245271396,0.4592124349583914,-0.20951613586270068
10951,0,1,0,0.2909145353425506,-0.2209105028990551,0.0548375553600599,0.5836551720543235,-0.22890306405088678
10952,1,0,0,0.0355663148677418,-0.3104294455122786,0.0007595410844391,0.165622806789507,-0.29544873487713674
10953,1,0,0,-0.0735063349423706,-0.0849832184970412,0.0271001579763757,0.615307401480253,-0.016750765320026173
10954,0,0,0,0.0461961261068936,-0.1638491284078269,0.0910070786678145,0.4780244584742249,-0.115278278645221
10955,0,0,0,-0.2569085834835732,-0.2383456629510213,0.0305124745045859,0.6263918975814945,-0.2646406060614286
